uid,name,comp1,comp2,cluster,views,likes
25786b7f130e447fb2eeac06dd5528f7,Wandering Templar,-17.79910139670148,-4.282674583828362,1,8331,353
257bbde343bb423495ca331f171412c1,Gengar Pokemon,-15.53088789246395,-30.32495030075729,2,3381,142
2581387ab6454f1787e50d5909b325aa,Gargoyle #3DST27,4.787543074753815,39.19603956381275,3,5815,115
258182660e124fabbb8eb2f5b0eb102e,MBM - Home scene asset,28.13977776214261,4.112289892247109,0,6775,1
258ec735d55e4b9fb926d16fec99b763,Kitchen Hut,61.54965916811433,-5.867584546379511,0,6368,222
25926f65839c4260afe3be0b473a97bd,Steven Universe: Garnet,-19.209797650119995,-17.464032410282762,2,10943,42
25a35bfb9f97470689dee4678c3126c9,Anna Maria,32.40844631099652,2.728162447477517,0,3874,4
25b5dfad18ce4ef29efc4b8846f32c42,Overwatch Tracer Fan Art,-15.884963907190766,-26.46089052184044,2,37540,577
25b82879ca0444628498ff41262987f7,low poly wing,-10.33059892635778,18.93342721635936,1,3590,89
25ce7ab16d1a4a34addac309ed4dbfb7,CH Ying Default,-18.01953753385142,-6.000267686432775,1,11556,187
25d10ba2142e47d6ac40c59367b2ce00,DeerLady Commission,-10.580815436723254,-26.16891116993497,2,5791,152
25d6dfeb8944432296fa117d75d67823,Blu From Rio,-23.47929928947014,-14.090738137478557,2,2988,16
25da42bebf7b4f70994e9f8f0e9fe1c5,jointed hands BJD,-10.972444299159577,19.480119661981888,1,11484,337
25daf33d3a8f4a3998a7e2466f59a986,LEATHERBACK,2.926749582776621,33.61185082800202,3,3757,86
25de4bcb6c34403f91c9ebaae2076f33,Mospeda - Veritech Cyclone,-20.786848579744905,-3.535054743372461,1,5188,45
25e1be64b03c4ab9bfc1151ac30f3dc3,Geodude,-11.8116286152239,21.346800758838143,1,2376,78
25e34a4611f84fc1bb2cf9af9b3ee032,Kawai girl V2,-26.143688269658565,-5.009126546996847,1,8062,264
25f6f4320aff4d278161bfe62ce9830c,Warframe - Equinox - Divisa,-12.446346806221191,-8.944249789630412,2,17690,38
2602405963054ec096be62ec73f189bf,Mah ass,-6.327885027172698,36.11529910137159,3,10158,11
260f9a3b9b26443fb41a89f0b283844f,new springtrap blend,-8.199248292211358,13.578475802109503,1,4375,29
2610bce5538c4391bb2034f35727b682,Furry VR Chat Avatar,-28.46230077902341,-21.899088976417897,2,10136,12
2614ab014c5b44358cedc155d092f77c,Whooosh,-36.68710690731222,-15.209004656160888,2,4575,101
2620c5b3b5af4790ae79e06b83de8b84,Metal Arms Beast,-13.758386369279044,-13.718386913018769,2,8703,474
262de910e8344d0c81ebfa5eaf246cd4,"Knowth Excavation, 1973 (Greyscale)",50.31462775849008,37.37233746997551,3,2908,53
263d5042d3294f2a8db25bfe335bd9dc,auto-shop,50.35785512620056,-33.6901912423277,0,2666,62
264b7746a42b41b2845a499de16f8538,Dodo,-5.640787200091817,9.848341165306858,1,2794,91
264e95c2602c4064874c823380481a54,Deco with broken hand,-10.339030555172393,5.208705197220358,1,3194,93
264ee40d6fcc442d991b4b56b01906aa,1D FRIEZE collection for free,2.79960684576111,-25.591064709235344,2,7850,317
264f59295d8a41d1ac6bf12a07b77131,Bakery and Mill | Pfisterei und Rossmühle,-13.183804073049084,18.754976469555025,1,2499,0
266d02119c494b4cbaf759d774df8494,Room,64.97960061508574,-11.593381448817592,0,3724,103
26804cb0703d4c6fb0fffafd89cebb76,Sophie Twilight,-28.794605968424108,3.0614195606226056,1,2737,62
268299bf599d45a392b55b69cb876560,TETTI,63.38917723395343,-15.3285993710871,0,4148,0
26846349c0e148e6804ab437fab70a9b,Warehouse VR for Product & Car Showcase 4K,54.45473204992541,-11.59955329742902,0,3902,61
268bc119d57b45dabaead5ad1a7f91e5,Donetsk Int'l Airport Terminal,45.88232859558268,-6.407084863921225,0,375596,227
2694c68765aa4f67ab81a259ff39d654,mech TL-22,-8.09123994487027,9.859429221588714,1,10485,419
26a77263dc884107b593147518f6c81d,Rudy,-6.700798317075025,-22.60927848973772,2,21469,363
26beb2aed55347cb8665b71bf5ae164b,Mammoth tusk,18.501557479290778,23.26180650744024,3,8558,9
26bfc373b933418dad4665e54bcc6f61,Spider-Gwen,-33.26616734427783,10.535864329510984,1,20250,354
26bff7d4766a44028d3cffaedd91bb7f,Lieve Oma,-6.822911587459461,-28.44854240804556,2,5752,257
26c020cee6604c47933ec7defe5dbbfc,"HMD John Mitchell (1917), Armed Drifter",28.33597367541045,13.578129354356298,0,5855,23
26c322ee2c9046969200abc49b7b512a,"[3D-Scan] ""Khaleesi"" Daenerys Targaryen Funko",-16.97266558023712,-23.680234776610984,2,2384,20
26c80e7a607d4eb6a05691c11b32037b,Game Asset,-31.956164386240683,22.67022054037324,1,2984,45
26efe0a5ff9e4210abd3588dba7c7c2e,Banshee Echo,-13.44278833921527,36.21598851227032,3,5154,15
26f795e3c0424ba1883fdfffc5eed7d1,Red Panda Warrior,-5.771292893897115,-3.8938861569051375,2,5968,286
26fc58ef737c4294afd29413b817e1b1,"Papercraft Dragon 3D, DIY Paper Craft",-19.49725707027476,-13.67121177375196,2,2675,2
2703d4d3e3e34a719eb861acb0e10c26,3D Printer Superstore Shop #3DST,30.61064669696198,-33.180342743439475,0,6048,5
270e8bceeb15414c9893c73cc419532b,Serpent Dragon,-22.278250007332627,13.778851051536735,1,3852,137
271e4593fa9d43a7820aa3539d7d15e4,Manhattan - New York,55.98352322128116,-12.369407056018348,0,7489,80
27240852aa6d4d13991297aff13cab1c,Simple Woman Character,-29.86768669445311,5.619440913652487,1,5072,14
272409fea3a04d478717c2a3d4579cde,IBUKI SUIKA,-9.67966663157991,-5.688064642661231,2,24278,258
27262fcd73a84e4fb82d79939dc37464,Snord - Golden Guardian,-21.46980140760004,-6.520918800336345,1,3014,148
2734de0c9182424eb4f40bb94746dcb9,Building 1690 - UAV Drone Photogrammetry,57.39624579201128,-25.14015455699716,0,4137,34
2735437f7595441eaa6a415a3bf8aafe,Villager Boy,-11.908798630628144,-20.64774735446277,2,3710,70
274ef886b6a34050bda730eaeccae404,I choose you!,-10.353575044768808,-32.252937030611136,2,2402,208
275e886b11914d608693e0e10bbfbd35,"Village of Szarvasko, Hungary",60.85653117230837,15.702683478095167,0,3298,10
2763b43a2db54de996bcbc5f939e4e4f,Demonic possession,13.97193890833377,-8.657490930233486,2,3149,121
2767f2c3362e402f8910a31be12714ed,SOUVENIR -Shop-,47.176891558079454,-28.92446088011253,0,7798,364
276b4380f30c4c7593ae0ea83ac0509d,Low Poly Temmie,-8.106139114581836,-28.87264493620354,2,2478,26
276c2bb0919a4bcaab55bdcc09023874,Princess,-31.157119946061705,-6.783899502056376,1,7391,330
27777f3459f647c99b9b0634aaa77298,Hebe,0.5198360710937261,51.39527368257645,3,4367,172
278b52106f6743b486bcbe951d7ecac7,Link and Zelda -Breath of the Wild,-13.340440570007576,-29.885652438876665,2,27462,138
278d9c73ce6c487597ae344ec2042b1e,The panther hunter,15.491408248075595,55.8925630111616,3,5220,266
279b3d0fab4c495aad7e6af1a250e2f3,God King Garen & Darius,-31.541755943277256,-13.761608255005967,2,7383,80
279daace89154e708bfbd75152e5c4b0,Sci-Fi Police Robot Cop,-1.292074492072154,-3.420375354133101,2,2448,2
27a1e4bdd218438e80a6652291e0703f,"""Birth Machine"", HR Giger (1967)",14.655221603543785,43.01218021694447,3,2467,24
27a5a4e6d69041749ea27f4dd51a262c,Kiesa,-25.88478085753217,-0.3118216514747276,1,9250,351
27aa151464a44aa4a96c7846a6529847,Chase the Day,-7.202766241258482,3.6380182300043153,1,2525,70
27acf61a863840b2a1203e033aabec79,Sergal,-33.13644043042229,31.62313179402503,1,5789,62
27be63b9f5014121a4f5021e6514c47d,Feudal Japan: Oiran,-18.34102136865637,7.178148232888296,1,18172,1018
27c20a0a51124f9c883c080f3323ea04,Room 04 /  MagicaVoxel,41.95706298405662,-37.18094857161773,0,3034,106
27c48dce62b2485993a47c66fd21deb9,BERSERK,-9.894833501493496,23.9418973073102,3,2908,48
27cc1020d63e4d37b38d259378e39d3a,06 Torso,-2.213223892896393,39.98660240518085,3,10504,244
27d098cb98ea48639cbc784629dfccfa,Cathédrale de La Major / Marseille,45.9717586154188,-8.041908661413807,0,3025,37
27dc253350064675bd3b9dcdcb0b68a9,Luigi | Funko Pop Bros.,-12.945117800109363,-23.94292707317081,2,3764,76
27ddd8e5d78c4b1d843e6cc43f8df3ae,Low Poly Character,-27.471965505774087,21.87414415724292,1,2521,46
27e23a8f6ce74b36a872205ab5b65362,Meliodas,-17.895916474731376,-14.529503263336526,2,2987,10
27ec4f3af728475fbe212fcebd52b214,Geodude,-1.3823336772976045,44.568166309736114,3,2461,80
27f08b6b62af42b2a369e452fe6fe51b,Fnaf 2 Map for Blender,46.75234016952924,-14.32464029802652,0,8138,44
27f75fa94c384000bb6a79a3000f8e80,Angelica,-4.54541613918414,15.795520143181855,1,129964,1336
27fd4c0900b745369366520016516a18,BullStreet - Babcock Building,75.28941785932108,-10.528179477813577,0,17419,0
280255834a2644be808e87fa414d1993,Yrel,-15.006247707344391,-16.363968732685848,2,4635,119
28064c315a51462e8bfe789b5cfa55c7,Viking house,20.7353272941418,-27.01184036488161,0,3498,195
28105f7d4672436bb92831958d6f8471,Venus de Milo,-2.563180912062327,47.01903195345886,3,13519,121
28130097757d428f82718ddda7adb0af,Sweet Summer Vibes,-3.6543091920278448,-30.906280140333603,2,5940,540
282f497334f64a589edee4e63ad7e428,Plaza Night Time,37.88393956748928,-4.7447255770745285,0,29481,454
284535adf1c142119b6abc0a68676a41,Galleria Borghese _ Venus Victrix,5.387824827706928,48.86979375369872,3,2872,75
2847128a87a946ba832f6ecc2dc71621,Chinese Bell,9.865545816826671,10.617301832452654,3,2955,126
286c6c7c74264dadb2872f4398491b3e,Xayah League of legends fanart,-31.984144271517067,-6.383335795572606,1,17263,297
287bcd8818ce463c8fed976e10a1aa7c,Brick,77.47174397467131,32.447366970712146,0,5575,103
287bfb5bba7041f59710db04221dcc07,Gilgamesh,-5.889147608388112,44.42008849907735,3,3067,69
2882aa6d2b6341618f3be9d7c4641553,Linnaeus Sample,-8.082790319978399,-16.239036626944202,2,3479,166
28a83cc3db4d4809a587e5d9a06b5f06,Ursula - Disney (neutral pose),-31.31944387867248,-13.138634846182011,2,4069,79
28b9df72500f4a3bba8ce1d6ca525da3,暁美ほむら,-24.13589902579253,-30.36281091968052,2,5183,194
28c251353946454bb57622cb512bca7e,Exterior Architecture,65.71927949466432,-26.89004405942586,0,4559,135
28cd0a1b58cf42d6b11213178e98e776,Kirito (Sword Art Online),-9.808362185464013,8.298929129957003,1,7089,31
28cd8857946f40ffbc53627d7147c5de,Star Guardian Jinx,-28.598088056080584,-25.76302197674956,2,25953,413
28dea1b1f0eb4e348ab8a8afeae1b5ab,Wendigo,-16.42497540008921,25.257556551017785,1,15239,284
28f019be2e1143ec84af9ec7ca5be008,Apollo and Daphne,0.5237464400479676,55.69935728907184,3,55521,277
28f0dd05f4934fb8adb2683933be0e90,Regent’s Crescent Ice House,12.709025220392808,33.39472057598445,3,2345,4
28f1abce2f2f46bc9489275ea6a2b829,Anchovy~Girls und Panzer,-19.81625364399056,-0.7992632514887634,1,6258,142
28f6ed998436449b87596379be950355,Prophet Armor,-14.463618273250152,-6.3209536496023615,2,3965,58
28f9b79a73fc49ebbfe95f9f4d24ff7b,vampire,-25.94959358630228,-2.168652454969398,1,5046,135
2901d6e5292349fa9bad81fe15946b97,Fantasy Demon Caves V2,4.83667335533239,-1.6524656340880195,2,3561,32
2909afa3acf8419bad4286a7d84078dc,Lady,-29.06533337328985,3.766986702123828,1,8935,252
2917cc3cd0714e77a9c7a51ea5fe7a97,Jack Russell,-5.047401623118237,-7.940780102328568,2,4626,61
292f9c77693e4acdb30391e8f1030c6e,Château de Reinhardstein - Belgique,66.64996501076736,-5.140738591591998,0,3276,36
29356cac668545b0a5b1f414a012a9e8,Death Statue,8.96764052019396,40.43705450063314,3,5036,8
29509a944b7c413b8b91f574d183cc29,House of Amakna Castle_Dofus,47.36307974690919,-46.09395575612517,0,14710,528
29585960ea2b42e0b1d4186687e35b5c,Anatomy Study - Nose,-7.465323950245409,16.22900354052049,1,12010,283
295dc4db63e44bc9ab52a713857164e0,Statue of a priest,11.886696454118123,35.8358592493057,3,2801,75
29629171e1b64a29a953933b75c75158,Space suit photogrammetry scan,-22.68945704426334,7.038268598208514,1,4914,53
296d1aff84d548a0a3ca0c18954088e7,Overseer 7 - low poly version,-12.462702145317383,10.68518380352748,1,2746,160
296f4c50468a4f66b8ff2b0a31aadda6,Forest Animals - Wild Series,-4.171738088653366,-25.903587227039,2,24547,505
29733f214f324e2faa436920085a5fd7,Happy Birthday Rapunzel! (from Disney's Tangled),-16.744354739363498,-27.10785497016015,2,3881,93
2983d92ac4e744f485492580ca7629f2,Venus de Milo #StatuesTexturingChallenge [SMK],-8.151335160413012,44.64568579094906,3,6963,152
29883983eddd4808a4f90aec5ca57f16,Rigged and Textured Mid-Poly Soldier,-25.537548286550383,7.513704791680617,1,5855,65
29a3463e8d314c8fbda620800019cfb9,Suzanne Blender Monkey,-6.532839663009956,-1.6265371621079612,1,8270,13
29a79c5467074174a38ee44504e4d781,Jashin-Chan,-34.04102757595541,-18.082297192811545,2,3624,108
29af26e1ae9f480288f70ea37140dedc,Low Poly Graves,27.846751261513504,-14.21179576540224,0,3145,36
29afb12c50c046a0b499a2e46c807d67,Mangle Five Nights At Freddys 2,-11.518203025391871,-16.272048209064696,2,6799,66
29bd60a372674156a67c773c87b61f2c,JUMP IN !,50.97448618148201,-18.750987467437668,0,4484,158
29d5cd6744f84b779858330bf3dbee96,Bodhisattva,-1.7845429378699025,57.10472356110354,3,3043,85
29dc40920af44e5699ed7613a1a26caf,'Loish' Girl,-16.30883527904524,-19.92372935386398,2,35047,1680
29ecaea365cd440da8bf8c46978adebf,Frieza vs. Cell,-25.252324980858653,-0.4613243442049837,1,2945,45
29f86c6bcd954d22b3ae910dea5af05b,Pareados RIVAS VACIAMADRID 3D V4,58.002174695644,-33.22149243720607,0,3400,2
2a1e3b294c1e4e91bed794bfa520c4f4,Japanese Classroom,61.51320270105753,-20.50555997812324,0,15645,319
2a23bd0a421c4900a044f19e8184bbe7,Ancient Temple - Wat Worachet,63.33988956272034,5.499172428239752,0,2871,42
2a26d6ce52704043ad28dc8319b03d76,"Kowloon Walled City, late 1980s",57.123871774614535,7.632483501554192,0,3753,15
2a293525d3564336afb24426d4f4f84f,Neo-Katana Girl (Low Poly),-11.244967772837596,-31.16087274959755,2,4117,277
2a32eb6568f748808e977f658dd5e53d,Tooth 3D Scan,6.886292410734502,39.35868832577776,3,4867,18
2a34fe5ba6ec4678b9f92076347960b4,Rapunzel from Disney's Tangled,-20.96731535182245,-6.43429354832281,1,5830,56
2a5f1057c78a4885b6b77beda24a02ae,Wolphromist Trooper By Warfaremachine,-21.974783341641416,-0.2587962936642867,1,5094,6
2a66505eeb074e0fb6df5c1369bbfb8e,"ImagineGirls ""Vienne"" V2 - DLs",-39.97469143113826,-11.57701223505358,1,3135,87
2a6af6147151466f9b5dfc263639fdd6,Kitchen #1,51.46277798163161,-25.476681772928245,0,8181,101
2a7a7102b6164882a779729dcca0eff3,Silvercoast Harbor,22.20001879803245,-27.87367899278049,0,13171,646
2a8b752a733d441f9ce39c8fd9df32c6,MBF-P02Kai Gundam Astray Red Frame Kai,-24.11678941453805,-25.50562854518443,2,2914,40
2a8c3ad74f5c4abfba9107a98c7f6611,Disney Infinity: Kim Possible,-20.46613049386245,12.96348298119146,1,6225,105
2a9072f16c294f26b55d2043d9b4aa6c,Wasp Attack Unit,-34.36892364258953,-10.044280155434928,1,2998,124
2aa538a68d204182a40f4a09f64f18f5,Sci-Fi robot,-15.373511014508724,-0.3410062943046119,1,2907,53
2aa6efb2a878475cb4c7f4de224871d5,Adventurer,-11.2221733723107,-29.294627271113843,2,3050,2
2aaa74a76c5d4113bae55906cc79e695,Naruto,-36.87417465278994,-4.337176408854007,1,3742,18
2aac2ff49e95452c8df533a30a32b5a0,"Château de Marvao, Portugal",51.82628750093566,27.6138968985258,0,4154,124
2ab6d189f6bf49d1ba0ce9e50d6641a5,Fisherman Hut,7.996739795890737,-29.47204252855932,2,4769,225
2abbdf448ca44d5d9ba9b557a91f2589,Knight: Fan Art,-17.583372809290378,3.6992931422232895,1,7181,332
2ac0bfe72e19478ab15add643acdf271,"German Destroyer V82, Whale Island, Portsmouth",51.13944511472741,0.8477810674853878,0,5130,64
2ac250796d224fdcadb0391358001773,Sci-Fi Soldier Version2.1,-12.045321968462746,-17.525727275433,2,8223,336
2ad05b1d7d84423ea8638df4dd682d09,Mr. Bubbles,-28.75899567099232,-21.54057585468099,2,4714,195
2adc44a598ce48f4aa7b97b24b0624eb,Low Poly Fantasy Castle,23.00361231357695,-22.0716387196138,0,5520,142
2ae3c43e142f4824b2bc4bb641b21361,Adventure in a box,-3.342176515549541,-35.228777208304855,2,4196,389
2ae3c53e5dfa4d05a1012534b2e31331,Man In Protective Hazmat Suit,-34.76385853174684,0.3889770195946058,1,4344,38
2af0cb7472ff47af9914afaf603eb229,Kreuzigungsgruppe,23.57624515016473,48.76167545410318,3,3006,93
2af39121af824f988343075955ad42a7,Tiger Head Table Leg,4.722992023646134,46.22958804796317,3,4662,116
2afd4091d395418c9107b84ad5b09cf2,Quill - Portrait,-25.31126554936097,6.408973024617416,1,4027,47
2b0516bd02094b0dbbf51fecf30b849e,Mount Rushmore,31.44632117857926,41.67003667754842,3,56147,48
2b05d3f4249843c99acb359a8e0190e7,The Wrestlers Inv. 1914 n. 216,-7.033013847813531,50.89797549224277,3,9496,19
2b07a9cc3d2a46d0b18652f88b72ffb2,Akko (Atsuko Kagari),-13.448568946567104,-24.690355426618662,2,3918,66
2b213f98afa742a5880af130b4d4eddc,Doryphoros (The Spear Bearer),-20.44063934977205,45.25051152409167,3,4412,79
2b2e26edf1e4484c9aa4648256b44eab,Forest Spirit,-40.94135246198414,-17.182288463430194,2,3297,145
2b498ce080344de9bf2a79010eee51c0,What am I cooking!!,-12.658947471307684,-3.849633583163856,1,3361,101
2b4e6320e4ba4f5ba7bbe853a633b4ba,Azteque,28.08956147716696,9.022244703158789,0,8513,10
2b561976362d4182aef007f137f6ea07,Tang Garden Lady,-21.60619979368726,9.14302650334596,1,25435,9
2b5712d2bdf644678e5de79fc25be0d5,Meryl,-20.57986220403396,-3.6408840170307433,1,29338,607
2b6620404d4047cf9620d952337bba56,Iron Man - Endgame,-29.653036282287744,3.472188920429539,1,7631,37
2b68f5473b354878bde8655e8b8dd8e6,Forgotten Rally Car 3d scan,36.30073221420818,-4.4961220877724895,0,5160,108
2b6a80c54dab4b96a3d2fc84da8a20d4,Pepe - monkaS,-9.34926604409948,-19.78226094046133,2,3551,20
2b6ba5fcddbf4202874c2e8db67f1965,Empuñadura de la Espada Jineta de Ali Atar,2.4050438295817576,19.25887042544361,3,11703,7
2b753abc899648a5a16357be8a8db647,Goblin,-36.32996433495407,3.283501080373693,1,4355,120
2b8642b4230c4811ad7417c6a36ed035,Vogelherdhöhle / Vogelherd cave,59.04316370724975,24.57406694689096,0,6752,2
2b8a5ceb6e6e41ee8aceeecc129751d5,Lilith,-19.50044723016364,-26.91327534259892,2,3246,107
2b919e7a26754426bafe180860738e0d,Female Muscles Reference,-29.319408130143024,23.40582273987526,1,14115,164
2b98ee8df26d42c19cd3cce670cd856c,Disney Castle,44.23655997247457,-14.623888399140462,0,8577,75
2ba6a87c89a7467fad910420aae99ed7,barber chair,-0.1790341184603048,5.254194717765031,1,2990,83
2bb453e1dfcf42dd8b11e220528e5428,Punk Girl,-31.51384138152393,-8.613677602537813,1,3449,209
2bb57ced539c49f69a7f5037c368cf30,Wolverine - X-men / Fanart,-18.4702893090063,-24.609444472551,2,3376,66
2bc9bd4eea11474f8bbf1a47da2a1e5e,Beowulf,-8.669660746904507,22.63927067703796,3,2759,61
2bdae68a09024e1997241860c30c264a,FORTNITE:Indumentaria,-37.39698407444481,0.8621898521260385,1,13338,51
2bdb34c231d249d88a55e4d6c4cba959,Toshinou Kyouko - I<3HALLOWEEN,-16.421011362950274,-12.028028008153347,2,2898,85
2be0ecd65862467e8b48f38f10701263,Lovers' Cave,33.8511362740032,43.258460321164286,3,2999,66
2bead68476a948bfae3e490b143a55ce,Edifício João Moura / Nitsche Arquitetos,51.37268199750508,-24.57187956344344,0,2656,0
2bf733b0b4794f73a894a656b065b982,Kassadin_Cosmic Reaver,-13.578673989369412,-10.231821865885172,2,6172,206
2bfe3d720ceb4cf4ad6b70706d69cbcc,Druid deer,-30.51920262246909,-30.62857428908828,2,9746,624
2c09f71f02ee4af493bbcd059b3c31b1,Stitch surfing Fan-Art,-10.73948461029718,-23.89094492155906,2,4804,234
2c1333923de5436b95429fb67e4fc10e,Anchira,-17.452938699141505,-25.535359619901342,2,7807,234
2c1c3bcd76fe4949a6dc465a40f3c207,FOX Girl,-17.131461805378482,-26.585915551572032,2,3396,83
2c1e0680412446ceaa7959baafd33464,Hot El,57.23735080254512,-32.29607969362996,0,2186,2
2c34088966944597a1fe80216fe757ea,Jane Ashebringer,-24.5334002217881,-2.7713977043417795,1,3463,166
2c45460e1b8a414bacec96fa9a739eeb,Android,-19.37066966726053,-6.286778098762458,1,3714,87
2c48e01ac924499992cc9176761ff052,Panorama 360 Comfort City,48.87504056614748,-37.90731744644515,0,40414,3
2c5544242aae4551998b69fffb9c1684,Mevenn,-19.389988549587454,3.987405560099992,1,12897,380
2c63f1cddf944563920ab0a3f1db6110,Pink Hue - Lois van Baarle Concept,-19.590928677320257,0.2440246045099388,1,6583,282
2c64766b75d64ad69ea053eebc3b230d,Wonderwoman-toon,-30.41977581353225,18.454154193256727,1,4512,111
2c6a6080e35b4b85afc9ac193609dbe0,"Wrak F53.4 ""Loreley""",7.2822728039364355,25.9762590448255,3,5126,2
2c6b2f660fb048388fe87093412c1b28,Demon Sculpture - Tilt Brush,-21.04853983946593,4.526175148087788,1,3049,91
2c75140819444172823faa7024ad45e4,Procedural Damaged Old Painted Concrete Material,11.406594762515509,37.84920048049447,3,10981,187
2c75f69362954ac688304e9f6971ee7f,zCTHULHU,-16.15949992646996,11.597621516634105,1,8942,272
2c7e9bf67ab04da8ab6601c95aa719b4,Helicopter,-4.506280944392454,7.404982378513854,1,3447,7
2c8f821005304a4ba270277d84c8e8e3,Big City of Dreams - Gigi Hadid mural,24.359261437736567,-32.06616456501512,0,2983,47
2c91f1d43c174e1493e29b4a0e6229da,Bust of Nikola Tesla,14.999084033208389,24.71222131579526,3,7106,113
2ca48e3b738241fda38390ddfbf54928,Lion Bronze sculpture 雄獅青銅雕塑,-1.345030013961332,46.79482220012054,3,10276,409
2caf0c2289824190b0b26665d368fa3f,Sisters of Asuka,-25.64039678653573,-17.835670892554102,2,4604,147
2cb0bf0ddf4e4edabf1a6ae22193e199,Finite Energy,12.246107255333769,-16.067788416525612,2,7439,4
2cb26b58eb254eac90af8785331a5331,Skeleton Excavation Site,-0.7877087341667943,16.579481858073425,3,3934,4
2cb8de9c9f3e4feab725ee8599212f84,Thompson WWII sub-machine gun,13.142908734413204,14.783788901299184,3,2150,0
2cb9fc513e5d41bf8ccb390505143526,AL-5D Pyralis Air Ambulance - KSP VTOL,14.61304027657716,-2.5771486059380417,0,6555,45
2cc48b27167449f2b7ee2ec431db6260,Anthro Wolf  (Upload Test),-13.128630073696518,7.516634560292998,1,8886,134
2cc7b7cf396c43fd88a5986d9d4b5f44,My Demogorgon,-10.704998011415949,39.72510645567347,3,3083,41
2ce2bd780e61422790bb81f4703da545,Splatoon 64 Characters,-9.278676512493076,-28.884935486662247,2,7797,127
2ceb3c5d24684bc3af7df84fd2d97742,Toy Chica v1,-19.772099361503265,-27.41345820335552,2,13005,48
2ceff1115a5245abb2006397b549c7e3,Stranger. Feudal Japan: The Shogunate Challenge,-26.8808699974087,-1.5049601770653434,1,8935,562
2cff9188a8044abbaf11fee05e7d44c9,Japanese Buildings 1,36.86930550144662,-31.53290469848191,0,7128,196
2d07fa9747124142a5a0828c8b28478b,dark magician,-29.046774690926,-18.02995090181515,2,32105,603
2d153f387f264bca819357601eff3574,Sign package,27.93178480132573,-10.912827197146653,0,3992,190
2d2bd41928fa4b899d1ba69a516f6086,Dinergate,0.1891357903318642,-13.89598752506776,2,2367,24
2d30d474405b407fb5645e391606063c,Railgun - Mikoto Misaka,-16.001275365120915,-20.75423692465155,2,23045,654
2d372a1cb6d646a78401bfd4c77509d3,"Newgrange, Co. Meath",21.817413965741167,25.95636989668812,3,4048,22
2d388effddfc4298b604a87c1cc0db1f,Mouse Girl,-30.7262465949998,-8.537920646718902,1,27841,1148
2d3ab7ae88cf4c498ceb64bf898fabaa,Faith,-30.85856114046183,-17.34557651634136,2,9918,306
2d49b39eb3ab451d9b2d51b25ddfb751,Van Gogh self-portrait (1889),12.045728740707968,25.498261458132166,3,11543,262
2d5286b96bb549c6b1b58622524f940c,Lilith The Dream Director,-32.03051869311627,-5.923335095801981,1,2271,107
2d538203464b4f019e7f8967d3d1e335,Forest archer,-26.22481478025815,-7.005591012040302,1,2970,106
2d5a757876b44595b3f7ba03b3d8ea2b,Steampunk Cat,-18.172964586506293,-17.361805235156776,2,4623,277
2d5a928932464d248e7ac21e39ce394a,Chunky Castle,-13.281337294772202,-20.35219033450328,2,4841,203
2d76d390d7924e488ebdf4f9263183a7,Luka,-30.56238568701282,9.13051166541034,1,2821,68
2d82aa4980304f9fb419434d10d94b05,Hebe,-5.544705142182477,47.43970980601615,3,4640,147
2d893669436945ecbb2a10ce7e6e466b,"(Printable) The Triumphe of the Republic, Paris",12.419827302695188,48.86333592397119,3,5295,221
2d910b1ca2554eed8ad972221aec315d,Turkana Boy,6.190520027767923,33.33470792080196,3,6331,13
2d942bd5adfd4b62a305e38afcc13363,"Boku no Hero Academia: Earphone Jack, Kyoka Jiro",-29.834642869214605,-16.411390143817282,2,7103,171
2d98a2c41b64401485d998ce908d8e6b,Pestilence - Runescape,-13.815362753563946,-18.04003774034961,2,16430,1005
2dc9f7c7597a4ea1a5a336d40acbc0d5,Concrete Debris,49.67112819199113,34.897633744785644,3,3060,3
2dd54a47268142928f576c6ffdaf10fd,Wooden Canoe Discovered after Hurricane,-6.395523545896718,20.738054453955943,3,20684,18
2dd7a07b3e8a428daf901de7c3361340,Cemetery Angel - Furey,13.58760349536447,56.9690311077036,3,7272,228
2de643e104d14152ad60718d1c8232e7,Aphmau Werewolf Ears 2.0,-8.903401777677729,1.9612008398552765,1,16554,72
2ded3bf9f3474b00bdbe1509f13bd9e6,Xbox 360 - Sonic Unleashed - Sonic The Hedgehog,-14.19497627273824,-31.03994359475464,2,3923,15
2df500aeb63a426486fc96743b515da2,Travelling Merchant,-16.349150440848288,-29.646033441420272,2,4553,163
2dfe09015ee4482996d3883885200034,Sucubus,-24.97310935801237,-19.12671378237675,2,44939,553
2e005b8ee9d249caace96c2141d9734b,Sailor Mercury Henshin Pose,-8.617042267709513,-30.660137312212047,2,5719,93
2e076e5803cf4569acfbafc4dbcf5101,Demons of Demonslayer,-24.853638725262755,-9.99687396226086,2,6148,383
2e11b20d1d164c56a116f1c8c3c21394,Gundam Rx 78-2,-1.3298377789029885,0.1177200265937255,1,6936,118
2e122dd86cb64cad84a82dfb840ab31a,Maleficent Forest Diorama,3.777073761854901,-13.481503959072365,2,2717,58
2e178ece086b4ee585f90dadffba27b8,Overwatch Mercy Fanart,-20.93971868766839,-21.842922914389927,2,14009,294
2e1d5ffbcd1b40c49326cdc8e8a162f8,Queen Anora,-25.77864060671765,-1.799680849925938,1,4949,12
